# 10mph Winds (Up to date),
3702.4,252.63
3720.3,254.16
3738,255.69
3755.6,257.21
3773.1,258.73
3790.5,260.25
3807.7,261.76
3824.9,263.26
3841.9,264.76
3858.8,266.26
3875.6,267.75
3892.3,269.23
3908.9,270.72
3925.4,272.2
3941.7,273.67
3958,275.14
3974.1,276.6
3990.1,278.06
4006,279.52
4021.9,280.97
4037.5,282.42
4053.1,283.87
4068.6,285.31
4084,286.74
4099.3,288.18
4114.4,289.61
4129.5,291.03
4144.4,292.45
4159.3,293.87
4174,295.28
4188.6,296.69
4203.2,298.1
4217.6,299.5
4231.9,300.9
4246.1,302.3
4260.3,303.69
4274.3,305.08
4288.2,306.46
4302,307.84
4315.7,309.22
4329.3,310.59
4342.8,311.97
4356.2,313.33
4369.5,314.7
4382.7,316.06
4395.8,317.42
4408.8,318.77
4421.7,320.12
4434.5,321.47
4447.2,322.82
4459.9,324.16
4472.4,325.5
4484.8,326.83
4497.1,328.17
4509.3,329.5
4521.4,330.82
4533.5,332.15
4545.4,333.47
4557.2,334.79
4569,336.1
4580.6,337.41
4592.1,338.72
4603.6,340.03
4615,341.33
4626.2,342.64
4637.4,343.93
4648.5,345.23
4659.4,346.52
4670.3,347.81
4681.1,349.1
4691.8,350.39
4702.4,351.67
4712.9,352.95
4723.4,354.23
4733.7,355.5
4743.9,356.77
4754.1,358.04
4764.1,359.31
4774.1,360.58
4783.9,361.84
4793.7,363.1
4803.4,364.36
4813,365.61
4822.5,366.87
4831.9,368.12
4841.3,369.37
4850.5,370.61
4859.7,371.86
4868.7,373.1
4877.7,374.34
4886.6,375.58
4895.3,376.81
4904.1,378.04
4912.7,379.28
4921.2,380.5
4929.6,381.73
4938,382.96
4946.2,384.18
4954.4,385.4
4962.5,386.62
4970.5,387.83
4978.4,389.05
4986.2,390.26
4994,391.47
5001.6,392.68
5009.2,393.89
5016.7,395.09
5024,396.29
5031.3,397.49
5038.6,398.69
5045.7,399.89
5052.7,401.08
5059.7,402.28
5066.6,403.47
5073.4,404.66
5080.1,405.84
5086.7,407.03
5093.2,408.21
5099.7,409.4
5106,410.58
5112.3,411.75
5118.5,412.93
5124.6,414.11
5130.7,415.28
5136.6,416.45
5142.5,417.62
5148.2,418.79
5153.9,419.95
5159.5,421.12
5165,422.28
5170.5,423.44
5175.8,424.6
5181.1,425.75
5186.3,426.91
5191.4,428.06
5196.4,429.21
5201.4,430.36
5206.2,431.51
5211,432.66
5215.7,433.8
5220.3,434.95
5224.8,436.09
5229.3,437.23
5233.6,438.36
5237.9,439.5
5242.1,440.63
5246.2,441.77
5250.3,442.9
5254.2,444.03
5258.1,445.15
5261.9,446.28
5265.6,447.4
5269.2,448.52
5272.8,449.64
5276.2,450.76
5279.6,451.87
5282.9,452.98
5286.1,454.1
5289.3,455.2
5292.3,456.31
5295.3,457.42
5298.2,458.52
5301,459.62
5303.8,460.72
5306.4,461.81
5309,462.91
5311.5,464
5313.9,465.09
5316.3,466.17
5318.5,467.26
5320.7,468.34
5322.8,469.42
5324.8,470.5
5326.8,471.57
5328.6,472.64
5330.4,473.71
5332.1,474.78
5333.7,475.84
5335.3,476.9
5336.7,477.95
5338.1,479.01
5339.4,480.06
5340.6,481.1
5341.8,482.14
5342.9,483.18
5343.9,484.22
5344.8,485.25
5345.6,486.28
5346.4,487.3
5347.1,488.32
5347.7,489.33
5348.2,490.34
5348.7,491.35
5349.1,492.35
5349.4,493.35
5349.6,494.34
5349.8,495.33
5349.9,496.31
5349.9,497.29
5349.8,498.26
5349.7,499.2
5349.2,501.01
5348.9,501.93
5348.4,502.83
5347.9,503.72
5347.3,504.59
5346.6,505.44
5345.8,506.27
5344.8,507.09
5343.8,507.89
5342.7,508.66
5341.4,509.41
5340,510.15
5338.5,510.85
5336.8,511.53
5335,512.19
5333,512.81
5330.8,513.41
5328.4,513.97
5325.8,514.49
5322.9,514.96
5319.8,515.39
5316.4,515.77
5312.6,516.07
5308.4,516.3
5303.7,516.44
5298.5,516.48
5292.7,516.37
5289.8,516.28
5286.7,516.18
5283.5,516.07
5280,515.94
5276.4,515.81
5272.6,515.65
5268.5,515.48
5264.2,515.29
5259.7,515.08
5254.8,514.84
5249.7,514.59
5244.2,514.3
5238.4,513.98
5232.2,513.63
5225.6,513.24
5218.5,512.8
5210.9,512.32
5202.6,511.78
5193.7,511.16
5184.1,510.48
5173.5,509.7
5161.9,508.81
5149,507.78
5134.7,506.6
5118.6,505.21
5100.2,503.55
5078.8,501.55
5053.6,499.08
5022.8,495.91
4983.7,491.68
4937.3,486.4
4890.5,480.78
4843.3,474.89
4795.9,468.76
4748.3,462.43
4700.7,455.94
4653,449.31
4605.3,442.57
4557.6,435.73
4509.9,428.8
4462.3,421.82
4414.6,414.77
4367,407.69
4319.4,400.56
4271.9,393.4
4224.4,386.21
4176.9,379.01
4129.4,371.78
4082,364.54
4034.6,357.29
3987.3,350.02
3940,342.75
3892.7,335.47
3845.4,328.18
3798.2,320.89
3751,313.6
3703.9,306.3
3656.8,298.99
3609.7,291.69
3562.6,284.38
3515.6,277.08
3468.6,269.77
3421.7,262.46
3374.8,255.15
3327.9,247.83
3281,240.52
3234.2,233.21
3187.4,225.89
3140.7,218.58
3093.9,211.27
3047.2,203.95
3000.6,196.64
2954,189.32
2907.4,182.01
2860.8,174.69
2814.3,167.37
2767.8,160.06
2721.3,152.74
2674.9,145.43
2628.5,138.11
2582.1,130.8
2535.8,123.48
2489.5,116.16
2443.2,108.85
2397,101.53
2350.8,94.215
2304.6,86.899
2258.5,79.583
2212.4,72.267
2166.3,64.951
2120.3,57.634
2074.3,50.318
2028.3,43.002
1982.3,35.686
1936.4,28.37
1890.5,21.054
1844.7,13.738
1798.8,6.4259
1753,-0.94952
1707.3,-8.2204
1661.5,-15.534
1615.8,-22.85
1570.1,-30.166
1524.5,-37.482
1478.9,-44.799
1433.3,-52.115
1387.8,-59.432
1342.2,-66.749
1296.7,-74.065
1251.3,-81.382
1205.9,-88.699
1160.5,-96.016
1115.1,-103.33
1069.8,-110.65
1024.5,-117.97
979.18,-125.28
933.94,-132.6
888.73,-139.92
843.55,-147.23
843.3,-147.27
843.05,-147.32
842.8,-147.36
842.54,-147.4
842.27,-147.45
842,-147.5
841.72,-147.55
841.43,-147.6
841.14,-147.66
840.84,-147.72
840.54,-147.78
840.22,-147.84
839.9,-147.91
839.57,-147.98
839.22,-148.06
838.87,-148.14
838.51,-148.22
838.14,-148.31
837.75,-148.41
837.35,-148.51
836.93,-148.61
836.5,-148.73
836.05,-148.85
835.59,-148.98
835.1,-149.13
834.59,-149.28
834.06,-149.45
833.5,-149.63
832.9,-149.83
832.28,-150.05
831.61,-150.29
830.89,-150.56
830.12,-150.87
829.28,-151.21
828.37,-151.61
827.35,-152.08
826.21,-152.63
824.89,-153.29
823.33,-154.14
821.4,-155.24
818.82,-156.82
814.83,-159.46
805.13,-166.36
795.01,-173.69
784.8,-181.02
774.65,-188.35
764.46,-195.69
754.29,-203.02
744.12,-210.35
733.95,-217.68
723.78,-225.02
713.62,-232.35
703.45,-239.68
693.29,-247.01
683.13,-254.35
672.97,-261.68
662.81,-269.01
652.65,-276.34
642.49,-283.68
632.34,-291.01
622.19,-298.34
612.03,-305.67
601.88,-313.01
591.74,-320.34
581.59,-327.67
571.44,-335
561.3,-342.34
551.16,-349.67
541.01,-357
530.88,-364.34
520.74,-371.67
510.6,-379
500.47,-386.33
490.33,-393.67
480.2,-401
470.07,-408.33
459.94,-415.66
449.81,-423
439.69,-430.33
429.56,-437.66
419.44,-444.99
409.32,-452.33
399.2,-459.66
389.08,-466.99
378.96,-474.32
368.84,-481.66
358.73,-488.99
348.62,-496.32
338.51,-503.65
328.4,-510.99
318.29,-518.32
308.18,-525.65
298.07,-532.98
287.97,-540.32
277.87,-547.65
267.77,-554.98
257.67,-562.31
247.57,-569.65
237.47,-576.98
227.38,-584.31
217.28,-591.64
207.19,-598.98
197.1,-606.31
187.01,-613.64
176.92,-620.97
166.83,-628.31
156.75,-635.64
146.66,-642.97
136.58,-650.3
126.5,-657.64
116.42,-664.97
106.34,-672.3
96.268,-679.63
86.193,-686.97
76.119,-694.3
66.047,-701.63
55.976,-708.96
45.907,-716.3
35.839,-723.63
25.773,-730.96
15.708,-738.29
5.644,-745.63
-4.4181,-752.96
